TIMESTAMP,RECORD,Kmh_Max3Sec,WS_kmh_3SecAvg_TMx,WindDir_3sec,Kmh_Mean,WindDir_MeanVect,Kmh_StDev
4/11/17 5:30,250,0,20:00.1,0,0,0,0
4/11/17 5:40,251,0,30:00.1,0,0,0,0
4/11/17 5:50,252,0,40:00.1,0,0,0,0
4/11/17 6:00,253,0,50:00.1,0,0,0,0
4/11/17 6:10,254,0,00:00.1,0,0,0,0
4/11/17 6:20,255,0,10:00.1,0,0,0,0
4/11/17 6:30,256,0,20:00.1,0,0,0,0
4/11/17 6:40,257,0,30:00.1,0,0,0,0
4/11/17 6:50,258,0,40:00.1,0,0,0,0
4/11/17 7:00,259,0,50:00.1,0,0,0,0
4/11/17 7:10,260,0,00:00.1,0,0,0,0
4/11/17 7:20,261,0,10:00.1,0,0,0,0
4/11/17 7:30,262,0,20:00.1,0,0,0,0
4/11/17 7:40,263,0,30:00.1,0,0,0,0
4/11/17 7:50,264,0,40:00.1,0,0,0,0
4/11/17 8:00,265,0,50:00.1,0,0,0,0
4/11/17 8:10,266,0,00:00.1,0,0,0,0
4/11/17 8:20,267,0,10:00.1,0,0,0,0
4/11/17 8:30,268,0,20:00.1,0,0,0,0
4/11/17 8:40,269,0,30:00.1,0,0,0,0
4/11/17 8:50,270,0,40:00.1,0,0,0,0
4/11/17 9:00,271,0,50:00.1,0,0,0,0
4/11/17 9:10,272,0,00:00.1,0,0,0,0
4/11/17 9:20,273,0,10:00.1,0,0,0,0
4/11/17 9:30,274,0,20:00.1,0,0,0,0
4/11/17 9:40,275,0,30:00.1,0,0,0,0
4/11/17 9:50,276,0,40:00.1,0,0,0,0
4/11/17 10:00,277,0,50:00.1,0,0,0,0
4/11/17 10:10,278,0,00:00.1,0,0,0,0
4/11/17 10:20,279,0,10:00.1,0,0,0,0
4/11/17 10:30,280,0,20:00.1,0,0,0,0
4/11/17 10:40,281,0,30:00.1,0,0,0,0
4/11/17 10:50,282,0,40:00.1,0,0,0,0
4/11/17 11:00,283,0,50:00.1,0,0,0,0
4/11/17 11:10,284,0,00:00.1,0,0,0,0
4/11/17 11:20,285,0,10:00.1,0,0,0,0
4/11/17 11:30,286,0,20:00.1,0,0,0,0
4/11/17 11:40,287,0,30:00.1,0,0,0,0
4/11/17 11:50,288,0,40:00.1,0,0,0,0
4/11/17 12:00,289,0,50:00.1,0,0,0,0
4/11/17 12:10,290,0,00:00.1,0,0,0,0
4/11/17 12:20,291,0,10:00.1,0,0,0,0
4/11/17 12:30,292,0,20:00.1,0,0,0,0
4/11/17 12:40,293,0,30:00.1,0,0,0,0
4/11/17 12:50,294,0,40:00.1,0,0,0,0
4/11/17 13:00,295,0,50:00.1,0,0,0,0
4/11/17 13:10,296,0,00:00.1,0,0,0,0
4/11/17 13:20,297,0,10:00.1,0,0,0,0
4/11/17 13:30,298,0,20:00.1,0,0,0,0
4/11/17 13:40,299,0,30:00.1,0,0,0,0
4/11/17 13:50,300,0,40:00.1,0,0,0,0
4/11/17 14:00,301,0,50:00.1,0,0,0,0
4/11/17 14:10,302,0,00:00.1,0,0,0,0
4/11/17 14:20,303,0,10:00.1,0,0,0,0
4/11/17 14:30,304,0,20:00.1,0,0,0,0
4/11/17 14:40,305,0,30:00.1,0,0,0,0
4/11/17 14:50,306,0,40:00.1,0,0,0,0
4/11/17 15:00,307,0,50:00.1,0,0,0,0
4/11/17 15:10,308,0,00:00.1,0,0,0,0
4/11/17 15:20,309,0,10:00.1,0,0,0,0
4/11/17 15:30,310,0,20:00.1,0,0,0,0
4/11/17 15:40,311,0,30:00.1,0,0,0,0
4/11/17 15:50,312,0,40:00.1,0,0,0,0
4/11/17 16:00,313,0,50:00.1,0,0,0,0
4/11/17 16:10,314,0,00:00.1,0,0,0,0
4/11/17 16:20,315,0,10:00.1,0,0,0,0
4/11/17 16:30,316,0,20:00.1,0,0,0,0
4/11/17 16:40,317,0,30:00.1,0,0,0,0
4/11/17 16:50,318,0,40:00.1,0,0,0,0
4/11/17 17:00,319,0,50:00.1,0,0,0,0
4/11/17 17:10,320,0,00:00.1,0,0,0,0
4/11/17 17:20,321,0,10:00.1,0,0,0,0
